#Customer 500
x	y	technician
10.666724941480481	16.124540245465703	0
0.7772490413353095	-9.010150876400825	0
1.3859496824589923	-22.4303002276745	0
-22.98912567483496	-9.465265312462162	0
12.813245374779308	0.23754346790624825	0
11.230072333282648	-0.9709717686595343	0
-15.80957447353164	-7.403234980979917	0
5.697192822653513	-21.81553112689643	0
5.085153694210032	6.537814773085526	0
8.987998052573886	1.0765668880152013	0
20.969552011554356	13.664492237135262	0
23.94393396741812	21.46764035893161	0
-5.9458332774652565	-0.2586268260450886	0
-2.663085170246715	2.313385919754446	0
4.780160574827108	-22.60766695022895	0
-9.415552140368439	-8.656434231345017	0
20.60781021323036	5.93598005781516	0
1.7022978517680865	-22.61151614586316	0
-11.297883476123493	-22.875311752294724	0
-2.919717343045053	5.886560049876627	0
1.594240154096127	-24.96005855307936	0
17.234379591926963	-4.288631725814829	0
-4.2741234546321945	-9.850824418240855	0
-11.25149061564037	2.7844381072140987	0
-6.231385366180032	1.745271412349686	0
-7.602380216024046	-2.4849207587799738	0
18.567081411810737	13.080663622424554	0
12.469303489978827	-12.589960285987539	0
-8.518296105662676	-14.296400028192775	0
19.605634677576884	-6.611547512643501	0
-12.950743814598969	18.418881028042343	0
-7.850736022238158	-6.781853764081208	0
15.426815844289926	2.3754170285188447	0
18.771009396298343	-15.08205225103072	0
-4.419620391806506	13.418677270673395	0
18.322740411499737	4.724145874330538	0
-2.4508244567590207	22.091287968513434	0
-12.246600941396524	-24.88706211729304	0
20.486882694874225	11.5220713537174	0
0.38010176942990803	23.08870335392838	0
-5.25252422863352	-21.257940469734233	0
19.69839217692084	21.054774865973197	0
16.416223882427474	-5.431883631288908	0
-3.7907478656630134	11.17167970500192	0
-2.95875112658695	13.607345719854818	0
0.9540277263584973	20.094789119090933	0
9.80842071268453	-11.719153840411922	0
-7.897086600238251	14.707750514613327	0
-24.87252093005618	-17.264448388281608	0
12.610399382769588	-9.637710991268577	0
6.230052745994419	-17.582122104510834	0
-4.840483277411995	13.107727682372172	0
-11.391249833999096	22.449679221771245	0
