#Customer 500
x	y	technician
-10.721062785919475	0.860270040412896	0
-7.444391801384186	10.717079304756021	0
11.061415548613333	14.458735669982449	0
2.9295361339108505	7.917924504437853	0
14.28971701504439	-12.28618615607883	0
-11.100753529903544	3.551035519261021	0
-12.11345219348303	-5.5831440484058446	0
-6.374072603057034	7.599303699619172	0
13.470917791276033	13.8340628282745	0
-0.19499675231740565	3.7176384436426666	0
-12.893401246814722	-14.976797987442431	0
-11.778118325074065	-6.773162066714632	0
6.021990978626132	-5.724014678456916	0
-3.391759450427825	-13.949753381528016	0
-14.30721539649037	-1.785778469729179	0
8.767586062024893	1.5958652339949353	0
2.0239850947424087	-6.18716455370595	0
-13.707592420313825	7.701886179761393	0
0.7280437572660903	-7.647748868429974	0
13.986965041007114	4.086136499014421	0
-12.319314576303478	-2.231132428197049	0
-5.526568314652639	8.57639840133612	0
5.6105734109666505	-7.86015463485994	0
3.883303320045952	2.157912803962012	0
-1.4320711240688533	8.557101811707698	0
3.7517695048614144	4.593144606034297	0
-2.5111911526382444	-10.116482982150716	0
9.111309522123154	-1.6401831956190105	0
2.067877187827427	-12.695469168078452	0
-12.383015274942826	-10.882583855478122	0
-0.42230253600569423	4.690415847421078	0
-4.7953993835049955	-7.259265339632033	0
10.318986122001006	5.66576441122515	0
-8.970986722974333	0.9321351070974038	0
-14.924960230300888	-8.826225429251856	0
-4.742164388260582	3.2903344403278623	0
-10.315121545249815	2.3082112486419017	0
12.137654182868133	11.249433045193838	0
-6.854761382102803	2.956179769447549	0
6.532085653627211	3.3098588631616623	0
8.295374955635593	-2.352535245695213	0
-1.4630936261111427	-6.9240998985926385	0
-5.893451828516265	10.107232170104588	0
11.314894183698744	11.395475521487823	0
-4.954542101488686	4.3356370527222365	0
-11.331846122581151	1.1401477428085016	0
11.444278163038435	12.570258893584276	0
11.104145085436045	6.050796842639722	0
-12.311511366958054	-7.896021235049418	0
-11.504929223947629	-13.029791051191342	0
10.238899561898412	-14.828896178442724	0
10.692264495853841	-2.3871712046011995	0
13.975121174095104	-7.816598288232274	0
-13.760081214819612	-5.227998430222016	0
-1.0629192868339454	-3.036009796421586	0
-13.285726650058663	4.199458888749094	0
0.14519277563014632	-7.9152997789306365	0
-12.518544738328185	6.740676701526861	0
8.34867224771151	-9.987025471413395	0
-2.030648935417958	1.4192530647572998	0
12.08602601079315	-9.287388052230735	0
0.2518909367551636	4.052801236393899	0
-5.11964818092938	13.062811218235899	0
2.2491686213856763	-11.510903574173055	0
-8.712443438693375	-6.395639881140572	0
13.340110635432865	-4.731527803630813	0
-12.102045046932643	2.5926396653362738	0
-3.6569664179531767	7.061291464406452	0
-9.760395004201998	-0.5500710332855063	0
-14.360933603640973	5.106549439134427	0
-11.260566707489444	1.0144779696016493	0
-5.768874575142551	-11.354100584061399	0
8.832599725344824	-7.570207102003359	0
9.519221075826326	7.06182939971035	0
-5.6757739116327235	-0.6233574051010526	0
9.163562735058632	4.491898232539347	0
8.484444757499947	-13.18447949217368	0
-12.197526115476311	-9.017381139753791	0
0.6529535544068865	9.907709486546018	0
3.9315575416504744	0.6007736829838095	0
10.427961100548034	-11.322790283643364	0
10.524259486206631	3.906800156704604	0
-12.991604817692714	-4.970454579628079	0
11.474497128081666	8.302668190594444	0
12.946756850335326	-5.483747469609563	0
-10.60779848016766	2.94634400471365	0
-0.36851937725705164	-4.849672881517777	0
-5.652351124369757	-6.6483379502858195	0
9.971654390735537	-12.71396936116351	0
-9.456915562914215	-10.394694995008848	0
-7.66061828563433	-8.927645889570483	0
-8.042034949878072	-3.525886200633388	0
12.850306642224046	8.243056606795601	0
8.55663355736758	11.852906777109647	0
-6.987769034914879	12.353032990995874	0
