#Customer 500
x	y	technician
21.3331502401118	4.4147260966810205	0
-8.092062557780306	-16.049758596930996	0
-17.066905208729754	-5.645699185586583	0
23.401699712900122	-0.624652308939011	0
-17.131024240354307	-12.59632262534035	0
-22.76692573420934	-7.225939520564567	0
-15.69734202733541	19.293694857086386	0
18.59350038807402	-13.179251690035414	0
21.61848430284118	-5.641212799539597	0
11.55794916765277	-17.117210626565893	0
-13.912672526251841	17.318850509719	0
17.876487640576364	-6.103941670400581	0
-3.5360562509153812	8.349571239959857	0
-9.808684464860113	-19.626397900947545	0
-8.683411583284778	-9.818356147443764	0
-14.566663548557079	-11.149943547710105	0
13.531066833224086	-13.980274138609872	0
-0.11218438623712412	-11.651962633798213	0
19.583508466936845	-2.037236447042845	0
-20.627295905797894	-4.964741701916764	0
7.204556149773994	2.531270202891067	0
16.06328664462581	3.277305699479788	0
-4.767633566659363	-4.9027205464034385	0
-8.741633773672785	13.58645137163847	0
-19.29940529376777	-15.18638105067806	0
-19.638665326057737	16.182130979552856	0
-2.6433760212274837	14.231629248227923	0
13.697528036763417	-2.502213553524596	0
17.745348026872648	2.5293364056475696	0
-0.3792107271592515	23.299924210279382	0
-19.94096274461755	19.950084561904426	0
7.296417720819159	-23.158611993646844	0
4.574652122124006	11.256641752129653	0
-20.16600382128264	4.289938607262145	0
-13.640859116435367	-12.051205672524462	0
-17.626584522294436	-8.721048385385272	0
19.00477150608491	-8.520053200269867	0
-2.625996728510266	16.459959167014738	0
1.8700013962962947	10.218221801988154	0
0.27171686609611667	10.351463988867598	0
-22.920771405392394	-9.11775177755847	0
-14.082001435565012	22.51355298608706	0
-19.646460832214697	-9.731674184651784	0
20.01294177590359	4.400902581140581	0
-14.268837245016947	8.452728927288938	0
11.727193075009007	1.8009972879696245	0
8.593037153116384	4.020987990239089	0
-19.524453918138374	23.559499693578566	0
19.819130922877054	-14.74584140648789	0
-16.03389945715772	7.547501496532677	0
12.761589975326771	-19.304138322508248	0
-22.266194870089155	14.714250687859497	0
22.682513025969214	-14.885903551907987	0
-10.80050675729251	-16.573602214290933	0
13.334654903295068	-4.109774403755156	0
-15.734603219674181	7.425156728252075	0
23.067944758733244	-8.386433039357383	0
13.004303794164018	15.719375953598764	0
4.801137121180954	-20.870649291599552	0
3.4412876821162786	2.817085855017698	0
